UID,"Applic
date",Loan/Card/Overdraft Type,Amount/AMD,Approved/declined,Reason of decline,"Approved
limit",Loyal/Payroll,Local Currency Average balance for last 1month (customer level),Local Currency Average balance for last 6 months (customer level),Credit turnover  for last 6 months (customer level),Debit turnover for last 6 months (customer level),Gender,Marital Status,# of children,Education Level,Home Ownership status,Relationship start date (with the Bank),ID Type,Citizenship,Country of Residency,Customer segment,Employer,Industry,Job Title,Occupation type,Employed since (current employer),Duration with previous employer (years),Other income weighted,Salary weighted,Experience(Current employer),Total Experience,Total income,Total turnover,Debt/Income
4838,20200818,5,500000.0,0,21,500000.0,1,27404.0,60704.0,785272.0,-785200.0,1,3,0.0,4,0,20200206,4,0,1,0,1224,11,2617,5,20200205.0,0.0,0.0,2040000.0,0.5342465753424658,0.5342465753424658,24480000.0,72.0,0.02042483660130719
2513,20200219,1,100000.0,0,21,100000.0,1,72376.0,12193.0,131980.0,0.0,1,2,1.0,0,4,20111108,4,0,1,0,1023,23,2090,5,20090302.0,0.0,0.0,1596000.0,10.975342465753425,10.975342465753425,19152000.0,131980.0,0.0052213868003341685
4334,20200512,5,1000000.0,0,21,1000000.0,1,28081.0,28763.0,1665054.0,-1450291.0,0,3,0.0,0,0,20190415,4,0,1,1,1426,19,196,3,20180411.0,0.0,0.0,3091476.0,2.0876712328767124,2.0876712328767124,37097712.0,214763.0,0.026955840295487764
5860,20201117,5,350000.0,0,21,350000.0,1,22754.0,27980.0,635853.0,-635468.0,1,2,2.0,3,4,20200207,4,0,1,0,960,14,2391,5,20190910.0,0.0,0.0,1950000.0,1.189041095890411,1.189041095890411,23400000.0,385.0,0.014957264957264958
4819,20200205,5,1000000.0,0,21,1000000.0,1,7580.0,1277.0,216250.0,-215000.0,1,3,0.0,4,0,20200115,4,0,1,0,1023,23,716,2,20191001.0,0.0,0.0,2520000.0,0.34794520547945207,0.34794520547945207,30240000.0,1250.0,0.03306878306878307
3118,20181207,0,50000.0,0,21,50000.0,1,20833.0,3415.0,40000.0,-3000.0,0,3,0.0,0,0,20181109,4,0,1,0,2304,23,2097,5,20181101.0,0.1,0.0,966924.0,0.09863013698630137,0.1986301369863014,11603088.0,37000.0,0.004309197689442672
1074,20190329,5,1680000.0,0,21,1680000.0,1,158878.0,556071.0,9550065.0,-11148545.0,1,3,0.0,0,4,20150615,4,0,1,1,1738,12,1765,3,20190813.0,1.0,0.0,8400000.0,-0.37534246575342467,0.6246575342465753,100800000.0,-1598480.0,0.016666666666666666
212,20181113,5,600000.0,0,21,600000.0,1,527021.0,843506.0,5490292.0,-6684586.0,0,3,0.0,0,0,19970213,3,0,1,0,484,12,1137,0,20180401.0,7.0,0.0,8400000.0,0.6191780821917808,7.619178082191781,100800000.0,-1194294.0,0.005952380952380952
2596,20180625,5,3000000.0,0,21,3000000.0,1,503094.0,427112.0,10071276.0,-8645804.0,1,2,0.0,0,4,20120615,4,0,1,1,2355,12,1020,0,20200511.0,7.0,0.0,22062636.0,-1.8794520547945206,5.120547945205479,264751632.0,1425472.0,0.011331374909145035
1734,20180313,1,3000000.0,0,21,3000000.0,1,5995454.0,5598803.0,6477331.0,-7223000.0,1,2,2.0,0,4,20060224,4,0,1,1,2073,12,29,3,20060220.0,0.0,0.0,10697988.0,12.065753424657535,12.065753424657535,128375856.0,-745669.0,0.023368880204389837
1384,20200609,5,2500000.0,0,21,2500000.0,1,269814.0,223815.0,6303024.0,-6217000.0,1,3,0.0,0,4,20190702,4,0,1,1,679,12,2291,3,20160201.0,0.0,0.0,10200000.0,4.3561643835616435,4.3561643835616435,122400000.0,86024.0,0.02042483660130719
5073,20180328,0,200000.0,0,21,200000.0,1,1538954.0,3895497.0,3594160.0,-9285740.0,0,2,1.0,0,2,20121123,3,0,1,1,2335,12,1765,3,20130101.0,0.0,0.0,7380000.0,5.238356164383561,5.238356164383561,88560000.0,-5691580.0,0.002258355916892502
6748,20190724,5,150000.0,0,21,150000.0,1,6374.0,26271.0,1076016.0,-1322379.0,0,3,0.0,0,5,20180707,4,0,1,0,2499,23,2041,5,20180601.0,2.5,0.0,1560000.0,1.1452054794520548,3.6452054794520548,18720000.0,-246363.0,0.008012820512820512
1304,20191203,5,300000.0,0,21,300000.0,1,10287.0,124180.0,2951217.0,-4650036.0,1,2,0.0,0,4,20190523,4,0,1,1,353,12,282,2,20150101.0,0.0,0.0,6000000.0,4.923287671232877,4.923287671232877,72000000.0,-1698819.0,0.004166666666666667
5356,20200818,4,4000000.0,0,21,4000000.0,1,38515.0,72486.0,5385047.0,-5310730.0,0,3,0.0,0,0,20190619,3,0,1,1,877,4,1386,0,20170906.0,0.0,600000.0,8814360.0,2.9506849315068493,2.9506849315068493,106372320.0,74317.0,0.037603767596683046
420,20200511,5,3000000.0,0,21,2200000.0,1,40929.0,41584.0,5632302.0,-5493505.0,1,2,2.0,0,4,20080402,3,0,1,1,2149,19,2082,0,20210301.0,0.0,0.0,8400000.0,-0.8054794520547945,-0.8054794520547945,100800000.0,138797.0,0.02976190476190476
5426,20190627,5,360000.0,0,21,360000.0,1,42954.0,35251.0,721631.0,-563579.0,0,3,0.0,0,0,20180823,4,0,1,0,860,12,1199,2,20161201.0,0.0,703200.0,33120000.0,2.56986301369863,2.56986301369863,398143200.0,158052.0,0.0009041972837913595
6627,20180823,5,370000.0,0,21,370000.0,1,15516.0,13834.0,1593108.0,-1419170.0,1,3,0.0,0,0,20150511,4,0,1,0,877,4,635,0,20170213.0,2.0,600000.0,2088000.0,1.5232876712328767,3.5232876712328767,25656000.0,173938.0,0.014421577798565637
5209,20200901,1,2000000.0,0,21,2000000.0,1,184210.0,1647301.0,39302568.0,-70368893.0,1,3,0.0,0,1,20151127,4,0,1,1,2114,12,1765,3,20190702.0,1.0,0.0,11688000.0,1.16986301369863,2.16986301369863,140256000.0,-31066325.0,0.014259639516313028
6312,20190820,0,50000.0,0,21,50000.0,1,186521.0,31945.0,481699.0,-235000.0,1,3,0.0,4,4,20190530,4,0,1,0,1694,14,2617,5,20160301.0,0.0,0.0,2610900.0,3.4712328767123286,3.4712328767123286,31330800.0,246699.0,0.0015958737089381695
5341,20191101,2,314000.0,0,21,314000.0,1,365556.0,485127.0,1872371.0,-1901800.0,1,2,0.0,0,0,20171026,4,0,1,1,2073,12,1908,3,20171006.0,0.0,0.0,3771240.0,2.0712328767123287,2.0712328767123287,45254880.0,-29429.0,0.006938478237043165
2885,20190710,5,1400000.0,0,21,1400000.0,1,859789.0,952406.0,6865624.0,-7177639.0,1,3,0.0,0,0,20160810,4,0,1,0,1271,4,1733,3,20180510.0,0.7,0.0,3000000.0,1.167123287671233,1.867123287671233,36000000.0,-312015.0,0.03888888888888889
4792,20200716,1,500000.0,0,21,500000.0,1,38785.0,46226.0,1461400.0,-1409500.0,1,2,0.0,0,0,20191226,4,0,1,0,1020,11,2492,5,20160101.0,0.0,0.0,3600000.0,4.542465753424658,4.542465753424658,43200000.0,51900.0,0.011574074074074073
3827,20190305,5,2900000.0,0,21,2900000.0,1,522225.0,442002.0,9484035.0,-7572104.0,0,2,2.0,0,4,20080310,3,0,1,1,2388,1,934,3,20210210.0,0.0,0.0,12361104.0,-1.9397260273972603,-1.9397260273972603,148333248.0,1911931.0,0.019550573044824045
4610,20190821,0,50000.0,0,21,50000.0,1,12783.0,2189.0,66050.0,0.0,0,3,0.0,0,0,20190626,4,0,1,0,1168,12,2313,3,20120701.0,0.0,1812000.0,792600.0,7.142465753424657,7.142465753424657,11323200.0,66050.0,0.004415712872686167
4338,20200611,1,500000.0,0,21,500000.0,1,3685.0,6632.0,1411540.0,-1155498.0,1,3,0.0,0,5,20170621,4,0,1,0,953,12,677,3,20180718.0,1.0,0.0,4818000.0,1.9013698630136986,2.9013698630136986,57816000.0,256042.0,0.00864812508648125
3852,20190718,0,500000.0,0,21,500000.0,1,3685.0,13785.0,485925.0,-577547.0,0,4,1.0,0,4,20080620,4,0,1,1,1147,0,73,3,20051001.0,0.0,1761600.0,4212000.0,13.802739726027397,13.802739726027397,52305600.0,-91622.0,0.009559205897647671
3571,20200323,5,1500000.0,0,21,1500000.0,1,151428.0,41140.0,1937810.0,-1780000.0,1,2,3.0,4,6,20191219,3,0,1,1,1034,11,155,3,20070101.0,0.0,0.0,10875192.0,13.232876712328768,13.232876712328768,130502304.0,157810.0,0.011494049944129722
2749,20190705,5,1500000.0,0,21,1500000.0,1,200.0,39.0,1338333.0,-1338167.0,0,3,0.0,0,0,20150417,4,0,1,0,345,23,1416,3,20150413.0,0.0,0.0,3000000.0,4.23013698630137,4.23013698630137,36000000.0,166.0,0.041666666666666664
4013,20191030,4,960000.0,0,21,960000.0,1,506193.0,501470.0,1942294.0,-1942000.0,0,3,0.0,4,4,20140922,4,0,1,0,1438,18,1000,0,19971001.0,0.0,0.0,1920000.0,22.09315068493151,22.09315068493151,23040000.0,294.0,0.041666666666666664
5997,20200825,5,1700000.0,0,21,1700000.0,1,715080.0,482631.0,3745800.0,-3245414.0,1,2,2.0,0,4,20111017,4,0,1,1,1374,18,2193,0,19950413.0,0.0,0.0,4152396.0,25.386301369863013,25.386301369863013,49828752.0,500386.0,0.03411684884261199
3842,20190130,5,650000.0,0,21,650000.0,1,1667.0,21414.0,1402069.0,-1184987.0,0,2,3.0,5,1,20080426,4,0,1,0,1484,10,1579,3,20110601.0,0.0,1800000.0,1704000.0,7.671232876712328,7.671232876712328,22248000.0,217082.0,0.02921610931319669
6523,20200709,0,50000.0,0,21,50000.0,1,60079.0,47046.0,675558.0,-675200.0,1,3,0.0,0,0,20161202,4,0,1,0,68,0,276,3,20200101.0,0.0,0.0,1800000.0,0.5205479452054794,0.5205479452054794,21600000.0,358.0,0.0023148148148148147
2148,20201118,5,500000.0,0,21,500000.0,1,4709035.0,4227181.0,7264157.0,-7861555.0,1,3,0.0,0,0,20121225,4,0,1,1,376,12,1823,3,20140916.0,0.0,0.0,5511192.0,6.178082191780822,6.178082191780822,66134304.0,-597398.0,0.007560372904204148
2567,20180807,0,100000.0,0,21,100000.0,1,2306059.0,2247905.0,1226885.0,-921800.0,0,2,2.0,0,2,20120320,3,0,1,0,1484,10,730,3,20030101.0,0.0,0.0,3000000.0,15.608219178082193,15.608219178082193,36000000.0,305085.0,0.002777777777777778
2641,20180911,1,400000.0,0,21,400000.0,1,269477.0,358458.0,11635849.0,-12462318.0,1,3,0.0,0,4,20130420,4,0,1,1,2359,12,1765,3,20190311.0,0.6,0.0,10680000.0,-0.4958904109589041,0.10410958904109585,128160000.0,-826469.0,0.003121098626716604
6963,20180824,5,750000.0,0,21,750000.0,1,44799.0,42915.0,1576513.0,-1475209.0,0,0,1.0,0,4,20060315,4,0,1,0,1890,9,2151,2,20060201.0,0.0,720000.0,2672640.0,12.567123287671233,12.567123287671233,32791680.0,101304.0,0.022871655249136365
6292,20190702,4,450000.0,0,21,450000.0,1,7666.0,1270.0,210000.0,-200000.0,1,2,4.0,0,0,20190515,4,0,1,0,1694,14,751,5,20150501.0,0.0,0.0,2520000.0,4.1726027397260275,4.1726027397260275,30240000.0,10000.0,0.01488095238095238
4420,20180212,5,450000.0,0,21,450000.0,1,14339.0,7133.0,475500.0,-338684.0,1,3,0.0,0,4,20120220,3,0,1,0,1023,23,1596,2,20071106.0,0.0,0.0,2972232.0,10.276712328767124,10.276712328767124,35666784.0,136816.0,0.012616780924234716
4284,20180426,0,350000.0,0,21,350000.0,1,214546.0,142698.0,726490.0,-701800.0,0,3,0.0,0,1,20161121,3,0,1,0,1893,9,1348,3,20161101.0,0.0,0.0,2573880.0,1.4821917808219178,1.4821917808219178,30886560.0,24690.0,0.011331789619821696
2714,20190518,0,700000.0,0,21,700000.0,1,195737.0,442812.0,6373588.0,-6159996.0,1,2,2.0,0,4,20140910,4,0,1,1,1940,2,2514,3,20160713.0,0.0,2687040.0,4800000.0,2.8465753424657536,2.8465753424657536,60287040.0,213592.0,0.011611119073021333
4259,20190221,0,200000.0,0,21,200000.0,1,59263.0,211302.0,3684331.0,-3424000.0,0,3,0.0,0,6,20140326,4,0,1,1,395,12,2522,3,20140324.0,0.0,0.0,5400000.0,4.917808219178082,4.917808219178082,64800000.0,260331.0,0.0030864197530864196
815,20180202,5,1000000.0,0,21,1000000.0,1,395812.0,164057.0,1959434.0,-1377500.0,0,3,0.0,0,1,20170803,4,0,1,1,2378,12,2298,3,20171016.0,0.0,0.0,4821036.0,0.29863013698630136,0.29863013698630136,57852432.0,581934.0,0.017285358029546623
331,20180314,5,2000000.0,0,21,2000000.0,1,120249.0,195653.0,7504337.0,-7208000.0,1,2,4.0,0,0,20041223,4,0,1,1,1586,18,1751,3,20071106.0,0.6,3600000.0,15600000.0,10.35890410958904,10.95890410958904,190800000.0,296337.0,0.010482180293501049
1042,20180212,5,1000000.0,0,21,1000000.0,1,591705.0,347981.0,4751453.0,-4514764.0,1,2,2.0,0,4,20150112,3,0,1,1,2186,17,2436,0,20150112.0,0.0,5619600.0,4939200.0,3.0876712328767124,3.0876712328767124,64890000.0,236689.0,0.015410695022345508
4124,20180712,5,2700000.0,0,21,2700000.0,1,727334.0,804010.0,19236609.0,-21364872.0,0,2,1.0,0,6,20130111,3,0,1,1,2061,1,527,2,20160301.0,4.5,12000000.0,27120000.0,2.3643835616438356,6.864383561643836,337440000.0,-2128263.0,0.008001422475106686
6773,20190314,4,5960000.0,0,21,3600000.0,1,6125.0,947.0,825000.0,-808000.0,1,2,0.0,0,0,20190202,4,0,1,1,352,12,2298,3,20181213.0,2.0,6000000.0,11400000.0,0.2493150684931507,2.249315068493151,142800000.0,17000.0,0.041736694677871146
4648,20200221,0,50000.0,0,21,50000.0,2,46332.0,37372.0,775000.0,-774300.0,1,3,0.0,0,1,20190829,4,0,1,0,520,12,935,3,20190801.0,0.0,0.0,2400000.0,0.5589041095890411,0.5589041095890411,28800000.0,700.0,0.001736111111111111
4257,20190521,5,5000000.0,0,21,5000000.0,1,1790888.0,2268933.0,13823770.0,-14750244.0,1,2,2.0,0,4,20140324,3,0,1,1,579,12,2298,3,20200224.0,0.0,0.0,21600000.0,-0.7643835616438356,-0.7643835616438356,259200000.0,-926474.0,0.019290123456790122
2048,20190129,4,2000000.0,0,21,2000000.0,1,92691.0,92756.0,3170421.0,-2960800.0,1,2,0.0,0,5,20170325,4,0,1,1,1660,12,143,3,20170322.0,2.0,0.0,4512000.0,1.8575342465753424,3.8575342465753426,54144000.0,209621.0,0.03693853427895981
121,20200909,1,2000000.0,0,21,2000000.0,1,2867304.0,2288731.0,4235422.0,-2776366.0,0,3,0.0,0,6,20100625,4,0,12,1,2084,12,683,3,20201015.0,0.0,0.0,62640000.0,-0.09863013698630137,-0.09863013698630137,751680000.0,1459056.0,0.0026607066836951895
2372,20180820,0,100000.0,0,21,100000.0,1,8780.0,7695.0,1113228.0,-1113650.0,0,2,1.0,0,0,20100301,4,0,1,0,728,10,730,3,20090913.0,0.0,600000.0,3312000.0,8.93972602739726,8.93972602739726,40344000.0,-422.0,0.0024786833234186002
194,20180122,5,1120000.0,0,21,1120000.0,1,208500.0,231216.0,2080974.0,-2025525.0,0,3,1.0,0,0,20030121,4,0,1,0,2226,12,948,5,19991001.0,0.0,0.0,4029876.0,18.323287671232876,18.323287671232876,48358512.0,55449.0,0.023160348688975377
6143,20180407,0,100000.0,0,21,100000.0,1,4283.0,729.0,102387.0,-36000.0,0,2,1.0,0,0,20180326,4,0,1,0,1404,19,1626,3,20171201.0,0.0,1800000.0,2292000.0,0.34794520547945207,0.34794520547945207,29304000.0,66387.0,0.0034125034125034124
6038,20190625,5,2100000.0,0,21,2100000.0,1,51713.0,80852.0,5207975.0,-3857743.0,1,2,3.0,0,5,20121220,3,0,1,1,1384,18,1027,0,19930101.0,0.0,0.0,4364592.0,26.495890410958904,26.495890410958904,52375104.0,1350232.0,0.04009538577718146
285,20200305,0,100000.0,0,21,100000.0,1,1029776.0,495598.0,6139582.0,-6136076.0,1,2,3.0,5,0,20040514,4,0,1,1,667,7,2090,5,20000929.0,0.0,6000000.0,7222200.0,19.443835616438356,19.443835616438356,92666400.0,3506.0,0.0010791397960857442
2589,20181123,5,200000.0,0,21,200000.0,1,9810.0,15443.0,1584714.0,-1636336.0,1,2,0.0,0,0,20120607,4,0,1,0,1220,14,2484,2,20140619.0,0.0,0.0,4008000.0,4.432876712328767,4.432876712328767,48096000.0,-51622.0,0.0041583499667332
1442,20200310,1,50000.0,0,21,50000.0,1,43309.0,92660.0,2269308.0,-2687743.0,1,3,0.0,0,5,20191024,4,0,1,1,1880,12,793,3,20191015.0,2.0,0.0,6973332.0,0.40273972602739727,2.4027397260273973,83679984.0,-418435.0,0.0005975144545916739
6774,20200604,5,900000.0,0,21,900000.0,1,442.0,26105.0,1278750.0,-1278000.0,1,3,0.0,0,0,20190208,4,0,1,0,1020,11,1791,3,20190901.0,0.3,0.0,3600000.0,0.7589041095890411,1.058904109589041,43200000.0,750.0,0.020833333333333332
5104,20180822,5,2200000.0,0,21,2200000.0,1,185120.0,265001.0,2903403.0,-2439268.0,1,3,0.0,0,5,20130822,4,0,1,0,775,19,2335,3,20190124.0,5.0,0.0,33007800.0,-0.4246575342465753,4.575342465753424,396093600.0,464135.0,0.005554242734545572
480,20190222,5,300000.0,0,21,300000.0,1,226877.0,117925.0,1962795.0,-2004216.0,0,3,0.0,0,1,20120314,3,0,1,0,385,24,1683,3,20131101.0,0.0,2625960.0,1730988.0,5.3123287671232875,5.3123287671232875,23397816.0,-41421.0,0.012821709513400737
4376,20190814,2,500000.0,0,21,300000.0,1,264924.0,368696.0,7621209.0,-7515903.0,0,3,0.0,0,4,20100825,4,0,1,1,2073,12,184,3,20100802.0,0.0,1500000.0,12000000.0,9.038356164383561,9.038356164383561,145500000.0,105306.0,0.003436426116838488
6348,20191203,5,240000.0,0,21,240000.0,1,3535.0,617.0,141640.0,-141300.0,1,3,0.0,5,0,20190903,4,0,1,0,1866,23,2046,5,20190820.0,0.0,0.0,754332.0,0.2876712328767123,0.2876712328767123,9051984.0,340.0,0.026513524548872378
2976,20180818,5,870000.0,0,21,870000.0,1,6990.0,2857.0,932500.0,-931200.0,0,0,2.0,5,4,20180228,4,0,1,0,1309,12,2481,2,20150202.0,0.0,0.0,2238000.0,3.5424657534246577,3.5424657534246577,26856000.0,1300.0,0.03239499553172476
341,20181026,5,1000000.0,0,21,1000000.0,1,198633.0,206242.0,8239180.0,-8134185.0,1,2,2.0,0,4,20050726,3,0,1,1,466,14,1979,0,20030203.0,0.0,0.0,9414252.0,15.736986301369862,15.736986301369862,112971024.0,104995.0,0.008851827349993747
931,20201013,5,3000000.0,0,21,3000000.0,1,164383.0,282807.0,4792426.0,-5132000.0,1,2,2.0,0,4,20050822,3,0,1,1,447,1,393,0,20110802.0,0.0,0.0,8184000.0,9.205479452054794,9.205479452054794,98208000.0,-339574.0,0.030547409579667645
5083,20190723,2,200000.0,0,21,200000.0,1,52098.0,96312.0,871179.0,-1029800.0,0,3,0.0,0,0,20130621,3,0,1,0,2434,5,2321,3,20111021.0,0.0,0.0,2213556.0,7.758904109589041,7.758904109589041,26562672.0,-158621.0,0.007529363009865875
1498,20200306,1,50000.0,0,21,50000.0,1,226811.0,38332.0,897470.0,-697000.0,1,2,2.0,0,4,20191214,3,0,1,1,1023,23,1122,0,20191025.0,0.0,0.0,6006000.0,0.3643835616438356,0.3643835616438356,72072000.0,200470.0,0.0006937506937506938
6308,20190908,0,200000.0,0,21,200000.0,1,995383.0,270116.0,1265100.0,-200000.0,1,2,2.0,0,4,20190522,4,0,1,0,1694,14,931,0,20040503.0,0.0,0.0,6428340.0,15.35890410958904,15.35890410958904,77140080.0,1065100.0,0.002592685929286047
475,20180907,0,100000.0,0,21,100000.0,1,214758.0,41634.0,3023334.0,-2845571.0,0,3,0.0,0,0,20111215,3,0,1,0,288,5,1366,3,20110601.0,0.0,0.0,3720000.0,7.273972602739726,7.273972602739726,44640000.0,177763.0,0.002240143369175627
4050,20180807,5,500000.0,0,21,500000.0,1,65304.0,71397.0,3701124.0,-3471874.0,1,3,0.0,0,4,20151020,3,0,1,1,1675,12,2291,3,20151012.0,0.0,0.0,6240000.0,2.8219178082191783,2.8219178082191783,74880000.0,229250.0,0.006677350427350427
6630,20190802,5,1300000.0,0,21,1300000.0,1,48789.0,133229.0,1822130.0,-2333586.0,1,3,0.0,0,0,20150601,4,0,1,0,2049,12,1356,3,20180701.0,0.0,0.0,2868000.0,1.0876712328767124,1.0876712328767124,34416000.0,-511456.0,0.03777312877731288
6330,20191007,0,1000000.0,0,21,1000000.0,1,4782463.0,1307625.0,7725641.0,-5874301.0,1,3,0.0,0,0,20190621,4,0,1,1,2338,12,2215,3,20180409.0,0.0,0.0,12330000.0,1.4958904109589042,1.4958904109589042,147960000.0,1851340.0,0.006758583400919167
402,20191224,5,7000000.0,0,21,7000000.0,1,965511.0,1175683.0,10552511.0,-10906505.0,0,3,0.0,0,0,20070924,4,0,1,1,1078,19,1552,3,20051101.0,11.0,0.0,21000999.96,14.153424657534247,25.153424657534245,252011999.52,-353994.0,0.0277764551423452
4778,20180214,5,300000.0,0,21,300000.0,1,30551.0,37929.0,1165139.0,-1168799.0,1,2,2.0,0,0,20170419,4,0,1,0,438,3,955,3,20170401.0,6.0,0.0,2400000.0,0.873972602739726,6.873972602739726,28800000.0,-3660.0,0.010416666666666666
4839,20200716,0,50000.0,0,21,50000.0,1,642.0,1091.0,536598.0,-535720.0,1,3,0.0,4,0,20200211,4,0,1,0,1020,11,2617,5,20200210.0,0.0,0.0,1920000.0,0.4301369863013699,0.4301369863013699,23040000.0,878.0,0.002170138888888889
4484,20190919,5,1000000.0,0,21,1000000.0,1,67311.0,51857.0,3461145.0,-3148562.0,0,3,0.0,0,0,20160414,4,0,1,1,538,4,890,3,20180306.0,2.5,0.0,5400000.0,1.5397260273972602,4.03972602739726,64800000.0,312583.0,0.015432098765432098
2805,20190408,5,1090000.0,0,21,1090000.0,1,669519.0,247710.0,4849894.0,-2848410.0,0,3,0.0,0,4,20151015,3,0,1,1,312,5,668,2,20181016.0,0.7,0.0,2388000.0,0.4767123287671233,1.1767123287671233,28656000.0,2001484.0,0.038037409268565046
5159,20180208,0,100000.0,0,21,100000.0,1,106776.0,108812.0,2821614.0,-2531934.0,0,2,1.0,0,5,20150324,4,0,1,1,2104,12,1765,3,20150401.0,0.7,0.0,9432000.0,2.8602739726027395,3.5602739726027393,113184000.0,289680.0,0.0008835171048911507
5095,20190220,1,1000000.0,0,21,100000.0,1,3335358.0,1203125.0,11659146.0,-10003638.0,1,2,0.0,0,4,20130724,4,0,1,1,2073,12,1902,3,20180517.0,0.0,816000.0,11748684.0,0.7643835616438356,0.7643835616438356,141800208.0,1655508.0,0.00705217583319765
5281,20180117,0,100000.0,0,21,100000.0,1,251032.0,150125.0,2074614.0,-1953800.0,1,3,0.0,0,5,20170223,4,0,1,0,2073,12,1877,3,20170215.0,0.0,0.0,3637056.0,0.9205479452054794,0.9205479452054794,43644672.0,120814.0,0.002291230416395385
1908,20190730,5,2200000.0,0,21,2200000.0,1,546709.0,208744.0,2763840.0,-2724800.0,0,2,2.0,0,0,20140830,3,0,1,0,2418,5,2427,3,20120101.0,3.0,0.0,5527680.0,7.580821917808219,10.580821917808219,66332160.0,39040.0,0.03316641580795801
1043,20181030,5,1000000.0,0,21,1000000.0,1,57573.0,164542.0,3048951.0,-3193700.0,1,2,1.0,0,0,20150221,3,0,1,1,1452,12,2450,2,20150223.0,3.0,0.0,7133760.0,3.684931506849315,6.684931506849315,85605120.0,-144749.0,0.011681544281463539
2199,20190307,5,150000.0,0,21,150000.0,1,5893.0,11416.0,5632847.0,-5669427.0,1,2,2.0,0,0,20080610,3,0,1,0,136,1,1283,3,20100301.0,0.0,0.0,5304996.0,9.021917808219179,9.021917808219179,63659952.0,-36580.0,0.002356269448648029
4276,20190704,5,1350000.0,0,21,1350000.0,1,20446.0,15546.0,1525001.0,-1550002.0,0,2,0.0,0,6,20140826,4,0,1,0,2173,12,2253,5,20140701.0,0.0,0.0,3000000.0,5.010958904109589,5.010958904109589,36000000.0,-25001.0,0.0375
6317,20190808,0,70000.0,0,21,70000.0,1,7913.0,2073.0,455644.0,-455000.0,0,2,1.0,0,2,20190531,4,0,1,0,1694,14,73,3,20111201.0,0.0,0.0,2736000.0,7.69041095890411,7.69041095890411,32832000.0,644.0,0.002132066276803119
11,20180524,0,1200000.0,0,21,600000.0,1,40034.0,6635.0,300260.0,0.0,0,2,3.0,0,4,20010423,4,0,1,1,828,1,874,3,20180403.0,1.3,924000.0,4809600.0,0.13972602739726028,1.4397260273972603,58639200.0,300260.0,0.020464126386444563
4988,20180711,5,2000000.0,0,21,1800000.0,1,174286.0,175803.0,2339700.0,-2202000.0,0,2,0.0,0,0,20110623,4,0,1,1,2073,12,1212,3,20110620.0,1.3,0.0,54064800.0,7.063013698630137,8.363013698630137,648777600.0,137700.0,0.0030827204885002196
4208,20180222,0,350000.0,0,21,350000.0,1,2726488.0,1686765.0,7218900.0,-5170807.0,1,3,0.0,0,0,20130726,4,0,1,0,1216,16,1765,3,20120101.0,0.0,0.0,14400000.0,6.147945205479452,6.147945205479452,172800000.0,2048093.0,0.002025462962962963
103,20180711,5,4700000.0,0,21,4700000.0,1,145186.0,124373.0,6999722.0,-5842789.0,0,2,2.0,0,2,20011003,4,0,1,1,321,12,1292,3,20000101.0,0.0,3600000.0,9240000.0,18.53698630136986,18.53698630136986,114480000.0,1156933.0,0.041055206149545775
4255,20190422,5,2500000.0,0,21,2500000.0,1,456529.0,217184.0,11398648.0,-10736206.0,1,2,3.0,0,1,20160503,4,0,1,1,808,11,2250,0,20160418.0,6.0,10767840.0,4101480.0,3.010958904109589,9.01095890410959,59985600.0,662442.0,0.04167666906724281
2684,20181008,5,3800000.0,0,21,3800000.0,1,1212942.0,815988.0,5746097.0,-4976244.0,1,2,0.0,0,0,20131216,3,0,1,1,1451,12,1734,3,20131209.0,3.0,0.0,10028160.0,4.832876712328767,7.832876712328767,120337920.0,769853.0,0.031577743740294
2109,20190724,5,2000000.0,0,21,2000000.0,1,290.0,21755.0,5129609.0,-5184609.0,0,2,3.0,0,2,20170516,3,0,1,1,1660,12,592,3,20170503.0,7.0,0.0,6840000.0,2.2246575342465755,9.224657534246575,82080000.0,-55000.0,0.024366471734892786
2338,20190725,0,100000.0,0,21,100000.0,1,34118.0,24884.0,29588.0,-1800.0,0,2,2.0,0,0,20091016,4,0,1,1,239,1,1701,0,20040101.0,0.0,0.0,9600000.0,15.572602739726028,15.572602739726028,115200000.0,27788.0,0.0008680555555555555
614,20190813,5,1500000.0,0,21,1500000.0,1,77750.0,321740.0,17123762.0,-15967697.0,1,3,0.0,0,1,20150831,4,0,1,1,2371,12,793,3,20180509.0,2.6,0.0,9652524.0,1.263013698630137,3.8630136986301373,115830288.0,1156065.0,0.012949980751148612
5194,20201006,4,500000.0,0,21,500000.0,1,76421.0,94011.0,4914253.0,-4218551.0,1,2,2.0,0,0,20150727,4,0,1,1,669,7,2090,5,20080120.0,0.0,0.0,8352000.0,12.72054794520548,12.72054794520548,100224000.0,695702.0,0.00498882503192848
